Year,Value,Units,Series
2011,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2016,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2014,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2017,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2022,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2018,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2010,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2015,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2013,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2020,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2021,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2019,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2023,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
2012,100,Porcentaje,Proporción de la población cuya fuente primaria de energía son los combustibles y tecnologías limpios
